metric,scope,dimensions,unit,description,chart_type,labels,plugin,module
k8s_kubeproxy.kubeproxy_sync_proxy_rules,,sync_proxy_rules,events/s,"Sync Proxy Rules",line,,go.d.plugin,k8s_kubeproxy
k8s_kubeproxy.kubeproxy_sync_proxy_rules_latency_microsecond,,"0.001, 0.002, 0.004, 0.008, 0.016, 0.032, 0.064, 0.128, 0.256, 0.512, 1.024, 2.048, 4.096, 8.192, 16.384, +Inf",observes/s,"Sync Proxy Rules Latency",stacked,,go.d.plugin,k8s_kubeproxy
k8s_kubeproxy.kubeproxy_sync_proxy_rules_latency,,"0.001, 0.002, 0.004, 0.008, 0.016, 0.032, 0.064, 0.128, 0.256, 0.512, 1.024, 2.048, 4.096, 8.192, 16.384, +Inf",percentage,"Sync Proxy Rules Latency Percentage",stacked,,go.d.plugin,k8s_kubeproxy
k8s_kubeproxy.rest_client_requests_by_code,,a dimension per HTTP status code,requests/s,"HTTP Requests By Status Code",stacked,,go.d.plugin,k8s_kubeproxy
k8s_kubeproxy.rest_client_requests_by_method,,a dimension per HTTP method,requests/s,"HTTP Requests By Status Method",stacked,,go.d.plugin,k8s_kubeproxy
k8s_kubeproxy.http_request_duration,,"0.5, 0.9, 0.99",microseconds,"HTTP Requests Duration",stacked,,go.d.plugin,k8s_kubeproxy
