metric,scope,dimensions,unit,description,chart_type,labels,plugin,module
x509check.time_until_expiration,,expiry,seconds,"Time Until Certificate Expiration",line,source,go.d.plugin,x509check
x509check.revocation_status,,revoked,boolean,"Revocation Status",line,source,go.d.plugin,x509check
